afid,adoption_class,threshold,toa,region
60024285,Laggards,High Thresh.,2016,ASOC(periphery)
60024321,Late Majority,High Thresh.,2012,North America
60024322,Early Adopters,High Thresh.,1997,ASOC(core)
60024324,Early Adopters,Low Thresh.,2000,North America
60024334,Early Majority,High Thresh.,2007,North America
60024353,Early Majority,Very Low Thresh.,2005,EU_COST(periphery)
60024356,Laggards,Very Low Thresh.,2017,EU_COST(core)
60024385,Late Majority,High Thresh.,2015,North America
60024399,Early Adopters,Low Thresh.,1998,North America
60024417,Laggards,High Thresh.,2016,EU_COST(periphery)
60024419,Late Majority,High Thresh.,2012,EU_COST(periphery)
60024421,Late Majority,Very Low Thresh.,2013,EU_COST(periphery)
60024438,Early Adopters,Very Low Thresh.,2000,North America
60024452,Early Majority,High Thresh.,2008,ASOC(core)
60024453,Early Majority,Very Low Thresh.,2010,EU_COST(core)
60024484,Early Majority,High Thresh.,2008,EU_COST(periphery)
60024492,Early Majority,High Thresh.,2005,North America
60024521,Early Majority,High Thresh.,2008,EU_COST(periphery)
60024541,Early Adopters,Low Thresh.,1999,North America
60024542,Late Majority,Low Thresh.,2013,ASOC(core)
60024568,Late Majority,Very Low Thresh.,2013,EU_COST(core)
60024581,Late Majority,Low Thresh.,2013,EU_COST(core)
60024594,Early Adopters,High Thresh.,2000,ASOC(periphery)
60024609,Early Adopters,High Thresh.,1998,North America
60024610,Late Majority,Very Low Thresh.,2013,EU_COST(core)
60024613,Early Adopters,Low Thresh.,1998,North America
60024621,Early Majority,Low Thresh.,2006,ASOC(core)
60024629,Early Adopters,Very Low Thresh.,1999,EU_COST(core)
60024631,Late Majority,Very Low Thresh.,2012,EU_COST(periphery)
60024652,Early Adopters,Low Thresh.,2000,EU_COST(core)
60024654,Early Adopters,Very Low Thresh.,1999,EU_COST(core)
60024666,Late Majority,High Thresh.,2013,ASOC(core)
60024672,Laggards,Very Low Thresh.,2016,North America
60024690,Early Majority,Very Low Thresh.,2007,EU_COST(periphery)
60024695,Early Majority,Very Low Thresh.,2007,EU_COST(periphery)
60024705,Late Majority,High Thresh.,2013,ASOC(core)
60024724,Late Majority,High Thresh.,2014,EU_COST(core)
60024746,Early Adopters,High Thresh.,2004,North America
60024751,Late Majority,High Thresh.,2013,ASOC(core)
60024779,Early Majority,Very Low Thresh.,2007,EU_COST(core)
60024784,Early Majority,High Thresh.,2008,ASOC(core)
60024787,Late Majority,High Thresh.,2012,ASOC(core)
60024805,Early Adopters,Low Thresh.,2004,EU_COST(core)
60024812,Late Majority,High Thresh.,2012,EU_COST(periphery)
60024825,Early Majority,Low Thresh.,2010,EU_COST(periphery)
60024842,Laggards,High Thresh.,2016,North America
60024852,Laggards,Low Thresh.,2017,ASOC(periphery)
60024854,Early Majority,High Thresh.,2007,ASOC(core)
60024861,Laggards,High Thresh.,2016,North America
60024872,Early Adopters,Low Thresh.,2004,ASOC(core)
60024884,Early Majority,Very Low Thresh.,2006,EU_COST(core)
60024885,Late Majority,High Thresh.,2013,North America
60024890,Early Majority,High Thresh.,2007,North America
60024899,Late Majority,High Thresh.,2014,EU_COST(core)
60024908,Late Majority,Low Thresh.,2013,ASOC(core)
60024941,Early Majority,High Thresh.,2006,North America
60024945,Late Majority,High Thresh.,2014,EU_COST(core)
60024960,Late Majority,High Thresh.,2014,EU_COST(core)
60024973,Late Majority,High Thresh.,2011,ASOC(core)
60024978,Early Adopters,Very Low Thresh.,1997,North America
60024989,Early Majority,High Thresh.,2010,LAZEN
60024997,Early Majority,High Thresh.,2007,North America
60025016,Late Majority,High Thresh.,2014,EU_COST(core)
60025017,Early Adopters,High Thresh.,2000,ASOC(core)
60025028,Early Adopters,High Thresh.,1999,EU_COST(periphery)
60025029,Early Majority,Low Thresh.,2005,ASOC(core)
60025038,Early Adopters,High Thresh.,1997,North America
60025063,Early Adopters,Low Thresh.,1999,EU_COST(periphery)
60025065,Late Majority,High Thresh.,2011,ASOC(core)
60025076,Early Majority,High Thresh.,2007,ASOC(periphery)
60025084,Early Majority,High Thresh.,2007,ASOC(core)
60025093,Laggards,High Thresh.,2017,North America
60025094,Laggards,Very Low Thresh.,2017,ASOC(core)
60025111,Early Adopters,Low Thresh.,2002,North America
60025141,Early Adopters,High Thresh.,2002,ASOC(core)
60025152,Early Adopters,Low Thresh.,2001,North America
60025153,Early Adopters,Very Low Thresh.,2002,EU_COST(periphery)
60025160,Early Majority,Low Thresh.,2008,EU_COST(periphery)
60025187,Early Adopters,High Thresh.,2001,EU_COST(periphery)
60025194,Laggards,High Thresh.,2016,North America
60025200,Early Adopters,High Thresh.,2002,EU_COST(core)
60025225,Early Adopters,Low Thresh.,1997,EU_COST(core)
60025234,Early Majority,Very Low Thresh.,2009,ASOC(core)
60025235,Laggards,High Thresh.,2017,EU_COST(periphery)
60025252,Early Adopters,High Thresh.,2004,ASOC(core)
60025272,Early Adopters,Very Low Thresh.,1997,ASOC(core)
60025278,Early Adopters,Very Low Thresh.,2001,ASOC(core)
60025286,Late Majority,High Thresh.,2012,North America
60025288,Early Majority,High Thresh.,2008,EU_COST(core)
60025310,Early Adopters,High Thresh.,2004,EU_COST(core)
60025325,Early Adopters,Very Low Thresh.,2002,ASOC(core)
60025326,Late Majority,Very Low Thresh.,2013,ASOC(core)
60025340,Late Majority,Low Thresh.,2012,ASOC(core)
60025341,Early Majority,High Thresh.,2010,North America
60025345,Late Majority,High Thresh.,2014,ASOC(core)
60025352,Early Majority,High Thresh.,2009,EU_COST(core)
60025370,Early Adopters,High Thresh.,2004,ASOC(core)
60025371,Early Adopters,High Thresh.,2003,North America
60025441,Late Majority,Low Thresh.,2011,ASOC(core)
60025447,Early Majority,Low Thresh.,2006,North America
60025475,Late Majority,High Thresh.,2012,EU_COST(core)
60025488,Early Adopters,Very Low Thresh.,1996,North America
60025497,Laggards,High Thresh.,2017,ASOC(periphery)
60025525,Early Adopters,Low Thresh.,1997,EU_COST(core)
60025534,Early Majority,Low Thresh.,2005,North America
60025553,Early Adopters,High Thresh.,1998,North America
60025569,Early Majority,High Thresh.,2010,ASOC(core)
60025576,Laggards,High Thresh.,2017,North America
60025577,Late Majority,High Thresh.,2014,ASOC(periphery)
60025580,Early Majority,Low Thresh.,2006,EU_COST(core)
60025615,Laggards,Very Low Thresh.,2017,ASOC(core)
60025639,Early Majority,High Thresh.,2007,ASOC(core)
60025641,Early Adopters,Low Thresh.,1998,EU_COST(core)
60025643,Early Adopters,Low Thresh.,1997,North America
60025649,Early Majority,High Thresh.,2009,EU_COST(core)
60025659,Late Majority,Low Thresh.,2011,North America
60025665,Laggards,Low Thresh.,2017,ASOC(core)
60025668,Early Adopters,Low Thresh.,2002,EU_COST(periphery)
60025676,Late Majority,High Thresh.,2011,EU_COST(core)
60025685,Early Adopters,High Thresh.,2000,North America
60025688,Late Majority,Very Low Thresh.,2011,North America
60025701,Early Majority,Very Low Thresh.,2010,LAZEN
60025702,Late Majority,High Thresh.,2014,ASOC(core)
60025703,Early Majority,Very Low Thresh.,2009,EU_COST(periphery)
60025709,Early Adopters,High Thresh.,2003,ASOC(core)
60025710,Early Majority,High Thresh.,2010,ASOC(periphery)
60025727,Late Majority,Very Low Thresh.,2015,ASOC(core)
60025747,Late Majority,High Thresh.,2015,EU_COST(periphery)
60025756,Late Majority,High Thresh.,2015,ASOC(core)
60025757,Late Majority,High Thresh.,2013,ASOC(periphery)
60025760,Late Majority,High Thresh.,2011,ASOC(core)
60025761,Early Majority,High Thresh.,2009,ASOC(core)
60025765,Late Majority,High Thresh.,2011,EU_COST(periphery)
60025778,Early Adopters,Low Thresh.,1997,North America
60025804,Laggards,High Thresh.,2017,ASOC(core)
60025812,Late Majority,Very Low Thresh.,2012,EU_COST(periphery)
60025847,Late Majority,High Thresh.,2013,EU_COST(periphery)
60025856,Early Majority,Very Low Thresh.,2006,North America
60025858,Early Adopters,Low Thresh.,1997,EU_COST(periphery)
60025864,Early Majority,High Thresh.,2008,ASOC(core)
60025881,Late Majority,High Thresh.,2015,ASOC(core)
60025888,Laggards,High Thresh.,2017,EU_COST(periphery)
60025933,Early Adopters,High Thresh.,2002,EU_COST(core)
60025960,Early Majority,High Thresh.,2005,ASOC(core)
60025965,Early Majority,High Thresh.,2008,EU_COST(periphery)
60025976,Late Majority,Very Low Thresh.,2012,ASOC(core)
60025988,Early Adopters,Low Thresh.,1999,EU_COST(periphery)
60025990,Early Majority,Low Thresh.,2005,EU_COST(core)
60025997,Early Adopters,Low Thresh.,1997,ASOC(core)
60026000,Late Majority,Very Low Thresh.,2015,EU_COST(periphery)
60026004,Early Adopters,Very Low Thresh.,2004,LAZEN
60026040,Late Majority,High Thresh.,2011,EU_COST(core)
60026055,Late Majority,High Thresh.,2012,EU_COST(periphery)
60026061,Early Majority,High Thresh.,2009,EU_COST(core)
60026108,Early Majority,High Thresh.,2009,EU_COST(periphery)
60026124,Early Majority,High Thresh.,2008,EU_COST(core)
60026125,Early Adopters,High Thresh.,2002,EU_COST(core)
60026134,Early Majority,High Thresh.,2007,EU_COST(periphery)
60026158,Early Adopters,Low Thresh.,2002,EU_COST(core)
60026161,Early Majority,High Thresh.,2009,North America
60026166,Early Majority,High Thresh.,2008,EU_COST(core)
60026169,Early Majority,High Thresh.,2008,EU_COST(periphery)
60026175,Early Majority,High Thresh.,2005,North America
60026192,Late Majority,High Thresh.,2014,North America
60026198,Laggards,Very Low Thresh.,2017,ASOC(core)
60026208,Early Majority,High Thresh.,2010,EU_COST(periphery)
60026209,Early Adopters,High Thresh.,2000,North America
60026218,Early Adopters,Very Low Thresh.,2003,North America
60026221,Laggards,High Thresh.,2016,EU_COST(core)
60026227,Early Majority,Very Low Thresh.,2009,North America
60026245,Early Majority,High Thresh.,2007,EU_COST(core)
60026253,Early Majority,Very Low Thresh.,2006,ASOC(core)
60026263,Laggards,High Thresh.,2017,ASOC(core)
60026278,Early Majority,Low Thresh.,2007,EU_COST(core)
60026281,Laggards,High Thresh.,2016,EU_COST(periphery)
60026282,Early Majority,High Thresh.,2009,ASOC(core)
60026285,Early Majority,High Thresh.,2010,EU_COST(periphery)
60026293,Early Majority,High Thresh.,2009,ASOC(periphery)
60026298,Early Majority,High Thresh.,2008,EU_COST(periphery)
60026306,Early Adopters,High Thresh.,2003,North America
60026320,Laggards,High Thresh.,2016,ASOC(core)
60026326,Early Majority,High Thresh.,2009,ASOC(periphery)
60026363,Early Majority,Very Low Thresh.,2006,ASOC(core)
60026383,Late Majority,Low Thresh.,2013,ASOC(core)
60026405,Early Majority,High Thresh.,2006,EU_COST(periphery)
60026415,Early Adopters,High Thresh.,1997,North America
60026434,Early Adopters,High Thresh.,1997,EU_COST(periphery)
60026454,Laggards,High Thresh.,2017,North America
60026457,Laggards,High Thresh.,2017,EU_COST(periphery)
60026464,Late Majority,Very Low Thresh.,2013,ASOC(core)
60026479,Early Adopters,High Thresh.,2003,EU_COST(core)
60026489,Late Majority,High Thresh.,2012,ASOC(core)
60026499,Early Majority,High Thresh.,2009,ASOC(periphery)
60026503,Late Majority,High Thresh.,2013,North America
60026530,Early Majority,High Thresh.,2008,EU_COST(core)
60026553,Early Adopters,Very Low Thresh.,2002,ASOC(core)
60026556,Laggards,Low Thresh.,2017,EU_COST(periphery)
60026559,Laggards,High Thresh.,2017,EU_COST(periphery)
60026571,Early Majority,High Thresh.,2007,ASOC(core)
60026601,Laggards,Low Thresh.,2017,ASOC(core)
60026610,Early Majority,High Thresh.,2009,North America
60026617,Late Majority,Low Thresh.,2013,ASOC(core)
60026632,Late Majority,High Thresh.,2013,North America
60026680,Early Majority,High Thresh.,2006,ASOC(periphery)
60026695,Early Adopters,Very Low Thresh.,2001,North America
60026701,Laggards,Very Low Thresh.,2016,ASOC(core)
60026707,Late Majority,High Thresh.,2013,ASOC(core)
60026712,Early Adopters,High Thresh.,1998,EU_COST(core)
60026730,Early Majority,Very Low Thresh.,2007,ASOC(periphery)
60026748,Late Majority,Very Low Thresh.,2015,North America
60026777,Early Majority,High Thresh.,2006,EU_COST(periphery)
60026796,Early Adopters,High Thresh.,2004,EU_COST(periphery)
60026803,Early Adopters,Low Thresh.,2000,EU_COST(core)
60026810,Late Majority,High Thresh.,2011,EU_COST(periphery)
60026827,Early Adopters,High Thresh.,1999,North America
60026829,Early Majority,High Thresh.,2007,North America
60026840,Late Majority,High Thresh.,2013,EU_COST(core)
60026851,Early Adopters,Very Low Thresh.,1996,EU_COST(core)
60026852,Early Majority,Very Low Thresh.,2010,ASOC(core)
60026860,Early Majority,High Thresh.,2010,North America
60026862,Late Majority,High Thresh.,2015,North America
60026877,Early Majority,High Thresh.,2008,EU_COST(core)
60026891,Late Majority,High Thresh.,2013,LAZEN
60026906,Early Majority,High Thresh.,2009,North America
60026929,Early Adopters,High Thresh.,2001,EU_COST(periphery)
60026940,Early Majority,High Thresh.,2007,ASOC(core)
60026950,Early Majority,High Thresh.,2005,North America
60026990,Late Majority,High Thresh.,2011,ASOC(core)
60027000,Late Majority,Low Thresh.,2014,EU_COST(periphery)
60027005,Late Majority,High Thresh.,2011,North America
60027009,Early Adopters,High Thresh.,2004,North America
60027016,Early Adopters,High Thresh.,1999,North America
60027018,Laggards,Low Thresh.,2017,ASOC(core)
60027053,Early Adopters,High Thresh.,2002,North America
60027085,Late Majority,High Thresh.,2013,North America
60027086,Early Majority,High Thresh.,2005,North America
60027090,Early Majority,High Thresh.,2007,North America
60027136,Laggards,High Thresh.,2016,LAZEN
60027152,Early Adopters,Low Thresh.,2003,EU_COST(periphery)
60027156,Laggards,Low Thresh.,2017,EU_COST(core)
60027161,Early Majority,High Thresh.,2006,EU_COST(periphery)
60027164,Laggards,Very Low Thresh.,2017,North America
60027165,Early Adopters,High Thresh.,1999,North America
60027171,Late Majority,Very Low Thresh.,2011,ASOC(periphery)
60027173,Laggards,High Thresh.,2017,ASOC(core)
60027213,Late Majority,High Thresh.,2012,North America
60027245,Early Adopters,High Thresh.,1998,EU_COST(core)
60027272,Early Adopters,Very Low Thresh.,2003,EU_COST(core)
60027277,Late Majority,Low Thresh.,2015,ASOC(core)
60027282,Early Adopters,High Thresh.,1998,EU_COST(periphery)
60027289,Laggards,Low Thresh.,2016,ASOC(core)
60027312,Late Majority,High Thresh.,2015,EU_COST(core)
60027314,Early Adopters,Low Thresh.,2000,EU_COST(core)
60027315,Late Majority,High Thresh.,2014,ASOC(periphery)
60027331,Early Majority,High Thresh.,2010,EU_COST(core)
60027332,Early Majority,Very Low Thresh.,2010,EU_COST(periphery)
60027355,Early Majority,Very Low Thresh.,2006,North America
60027363,Early Majority,Low Thresh.,2005,ASOC(core)
60027365,Late Majority,Very Low Thresh.,2011,ASOC(periphery)
60027386,Late Majority,High Thresh.,2015,EU_COST(core)
60027452,Early Majority,High Thresh.,2007,North America
60027468,Early Majority,Low Thresh.,2007,ASOC(core)
60027486,Early Majority,High Thresh.,2007,North America
60027502,Late Majority,High Thresh.,2014,ASOC(core)
60027504,Late Majority,High Thresh.,2014,North America
60027509,Early Adopters,High Thresh.,2000,EU_COST(periphery)
60027512,Early Majority,Very Low Thresh.,2007,North America
60027548,Late Majority,High Thresh.,2013,EU_COST(periphery)
60027550,Early Adopters,Very Low Thresh.,1999,North America
60027553,Laggards,High Thresh.,2016,ASOC(core)
60027561,Early Adopters,Very Low Thresh.,2001,North America
60027565,Early Majority,Very Low Thresh.,2010,North America
60027576,Early Majority,High Thresh.,2006,North America
60027598,Late Majority,High Thresh.,2012,ASOC(core)
60027614,Early Majority,High Thresh.,2006,ASOC(core)
60027627,Early Majority,High Thresh.,2009,North America
60027631,Early Majority,Low Thresh.,2010,ASOC(core)
60027671,Early Adopters,Very Low Thresh.,1998,North America
60027675,Early Majority,Low Thresh.,2008,EU_COST(periphery)
60027708,Late Majority,Very Low Thresh.,2011,ASOC(periphery)
60027709,Late Majority,High Thresh.,2014,ASOC(core)
60027716,Early Majority,High Thresh.,2009,North America
60027755,Late Majority,Low Thresh.,2012,ASOC(core)
60027767,Early Adopters,Very Low Thresh.,2004,ASOC(core)
60027769,Late Majority,High Thresh.,2014,EU_COST(core)
60027792,Early Adopters,High Thresh.,2004,ASOC(core)
60027800,Late Majority,High Thresh.,2014,EU_COST(periphery)
60027811,Late Majority,Low Thresh.,2011,EU_COST(periphery)
60027817,Late Majority,High Thresh.,2014,North America
60027821,Late Majority,High Thresh.,2012,EU_COST(periphery)
60027844,Late Majority,High Thresh.,2015,EU_COST(periphery)
60027856,Early Majority,Very Low Thresh.,2005,EU_COST(periphery)
60027863,Early Majority,High Thresh.,2008,North America
60027866,Late Majority,Very Low Thresh.,2015,LAZEN
60027919,Early Majority,High Thresh.,2008,EU_COST(core)
60027936,Laggards,High Thresh.,2016,EU_COST(periphery)
60027946,Early Majority,Low Thresh.,2010,EU_COST(core)
60027950,Late Majority,High Thresh.,2011,North America
60027970,Early Adopters,Low Thresh.,2004,ASOC(core)
60027981,Early Majority,Very Low Thresh.,2009,EU_COST(periphery)
